Fund Custody Code;External Fund Identifier;PTG Name;Trade Date;Settlement Date;Maturity Date;Transaction ID;Fund Manager Reference;Transaction Type;Transaction Description;Reversal Flag;Security Name;Collateral Counterparty Name;ISIN Code;Security Description;Quantity;Currency;Price;Gross Amount;Interest;Brokerage;Tax;Expenses;Net Amount;Buy Currency;Purchase Amount;Sell Currency;Sold Amount;FX Rate;Deposit Amount;Deposit Rate;No. of Days;Collateral Counterparty BIC Code;Fund Manager BIC Code;Bloomberg Code
10355;569Z8719429COLOUT;CHALLENGE NORTH AMERICA EQUITY MAML;16/06/2017;16/06/2017;;010355TP00487000;SWCC 4465855-3384912;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-120000;;0;;0;0;0;0;0;MSLNGB2X;;
14814;14737Z8719429COLOUT;COUPON STRATEGY COLLECTION;16/06/2017;16/06/2017;;014814TP00798000;SWCC 4465805-3384910;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-290000;;0;;0;0;0;0;0;MSLNGB2X;;
10344;573Z8719429COLOUT;CHALLENGE EMERGING MKTS EQUITY MAML;16/06/2017;19/06/2017;;010344TP00149000;SWCC 4465366-3384590;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-270000;;0;;0;0;0;0;0;BOFAUS3N;;
10355;569Z8719429COLOUT;CHALLENGE NORTH AMERICA EQUITY MAML;16/06/2017;19/06/2017;;010355TP00486000;SWCC 4465368-3384592;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-400000;;0;;0;0;0;0;0;BOFAGB22;;
14814;14737Z8719429COLOUT;COUPON STRATEGY COLLECTION;16/06/2017;19/06/2017;;014814TP00797000;SWCC 4465360-3384588;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-930000;;0;;0;0;0;0;0;BOFAGB22;;
19643;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-MSI;19/06/2017;19/06/2017;;019643SE00006000;SWBC 4467717-3386698;SE;CASH WITHDRAWAL;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-170000;;0;;0;0;0;0;0;MSLNGB2X;;
15212;15168Z5908260COLIN;US COLLECTION COLLATERAL;19/06/2017;19/06/2017;;015212SE00013000;SWBC 4466788-3385940;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-460000;;0;;0;0;0;0;0;FETALULL;;
15209;15158Z5908260COLIN;PREMIUM COUPON COLLECTION COLATERAL;19/06/2017;19/06/2017;;015209SE00007000;SWBC 4466785-3385939;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-680000;;0;;0;0;0;0;0;FETALULL;;
19066;18439Z5908260COLIN;US COUPON STRATEGY COLLECTIONCOLLATERAL A/C;19/06/2017;20/06/2017;;019066SE00010000;SWBC 4468271-3387487;SE;CASH WITHDRAWAL;N;;;;;0;EUR;0;0;0;0;0;0;-3090000;;0;;0;0;0;0;0;;;
15225;19053Z5908260COLIN;CHALLENGE NORTH AMERICA COLLATERAL;19/06/2017;19/06/2017;;015225SE00014000;SWBC 4466886-3385941;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-200000;;0;;0;0;0;0;0;FETALULL;;
15363;15266Z5908260COLIN;MEDIO NEW OPPORT. COLLECTION COLL;19/06/2017;19/06/2017;;015363SE00013000;SWBC 4466576-3385810;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-290000;;0;;0;0;0;0;0;FETALULL;;
15219;15159Z5908260COLIN;MEDIO M STANLEY GBL SLTN COLLATERAL;19/06/2017;19/06/2017;;015219SE00028000;SWBC 4466594-3385818;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-1180000;;0;;0;0;0;0;0;FETALULL;;
15220;15157Z5908260COLIN;MEDIO DWS MEGATREND SLTN COLLATERAL;19/06/2017;19/06/2017;;015220SE00013000;SWBC 4466531-3385801;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-290000;;0;;0;0;0;0;0;FETALULL;;
15218;15160Z5908260COLIN;MED JP MORGAN GLBL SLTN COLLATERAL;19/06/2017;19/06/2017;;015218SE00023000;SWBC 4466587-3385816;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-700000;;0;;0;0;0;0;0;FETALULL;;
15210;15167Z5908260COLIN;GLOBAL HIGH YIELD COLLATERAL;19/06/2017;19/06/2017;;015210SE00038000;SWBC 4466562-3385805;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-12630000;;0;;0;0;0;0;0;FETALULL;;
15214;15165Z5908260COLIN;EUROPEAN COLLECTION COLLATERAL;19/06/2017;19/06/2017;;015214SE00011000;SWBC 4466761-3385936;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-580000;;0;;0;0;0;0;0;FETALULL;;
15216;15163Z5908260COLIN;DYNAMIC COLLECTION COLLATERAL;19/06/2017;19/06/2017;;015216SE00005000;SWBC 4466749-3385934;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-170000;;0;;0;0;0;0;0;FETALULL;;
15217;15161Z5908260COLIN;MED BLACKROCK GLBL SLTN COLLATERAL;19/06/2017;19/06/2017;;015217SE00019000;SWBC 4466444-3385795;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-440000;;0;;0;0;0;0;0;FETALULL;;
15211;15162Z5908260COLIN;EQUITY POWER COUPON COLLECT COLLAT;19/06/2017;19/06/2017;;015211SE00007000;SWBC 4466755-3385935;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-590000;;0;;0;0;0;0;0;FETALULL;;
15221;15156Z5908260COLIN;COUPON STRAT COLLECTION COLLATERAL;19/06/2017;19/06/2017;;015221SE00037000;SWBC 4466461-3385797;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-6170000;;0;;0;0;0;0;0;FETALULL;;
19544;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-MSI;19/06/2017;19/06/2017;;019544SE00008000;SWBC 4467720-3386700;SE;CASH WITHDRAWAL;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-260000;;0;;0;0;0;0;0;MSLNGB2X;;
16265;16148Z5908260COLIN;INFRAST OPP COLLECTION COLLATERAL;19/06/2017;19/06/2017;;016265SE00025000;SWBC 4466580-3385813;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-960000;;0;;0;0;0;0;0;FETALULL;;
19061;18437Z5908260COLIN;MEDIOLANUM FIDELITY ASIAN COUPONSELECTION COLLATERAL A/C;19/06/2017;19/06/2017;;019061SE00007000;SWBC 4466767-3385937;SE;CASH WITHDRAWAL;N;;;;;0;EUR;0;0;0;0;0;0;-2450000;;0;;0;0;0;0;0;;;
15221;15156Z5908260COLIN;COUPON STRAT COLLECTION COLLATERAL;19/06/2017;20/06/2017;;015221EE00035000;SWBC 4468200-3387673;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;1060000;;0;;0;0;0;0;0;FETALULL;;
16457;16330Z5908260COLIN;SOCIALLY RESPONSIBLE COLLECTION COL;19/06/2017;20/06/2017;;016457SE00003000;SWBC 4468267-3387486;SE;CASH WITHDRAWAL;N;;;;;0;EUR;0;0;0;0;0;0;-1330000;;0;;0;0;0;0;0;;;
19541;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-GSI;19/06/2017;20/06/2017;;019541EE00028000;SWBC 4468757-3387677;EE;CASH DIRECT ENTRY;N;;GOLDMAN SACHS INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;270000;;0;;0;0;0;0;0;GSILGB2X;;
17993;17634Z5908260COLIN;EQUILIBRIUM COLLATERAL;19/06/2017;20/06/2017;;017993SE00011000;SWBC 4468261-3387481;SE;CASH WITHDRAWAL;N;;;;;0;EUR;0;0;0;0;0;0;-1060000;;0;;0;0;0;0;0;;;
19162;880Z8714486COLOUT;GLOBAL HIGH YIELD 12;23/05/2017;24/05/2017;;019162TP00012000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;Y;;CITIBANK NA;;;0;USD;0;0;0;0;0;0;-280000;;0;;0;0;0;0;0;CITIUS33;PRUIUS3F;
19162;880Z8714486COLOUT;GLOBAL HIGH YIELD 12;23/05/2017;24/05/2017;;019162TP00017000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;CITIBANK NA;;;0;USD;0;0;0;0;0;0;280000;;0;;0;0;0;0;0;CITIUS33;PRUIUS3F;
11156;10594Z8719429COLOUT;CHALLEN SOLIDITY & RETURN FUND MAML;19/06/2017;19/06/2017;;011156TP00370000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-2050000;;0;;0;0;0;0;0;MSLNGB2X;;
4191;880Z8719429COLOUT;GLOBAL HIGH YIELD FUND MAML;16/06/2017;16/06/2017;;004191TPA1414000;SWCC 4466617-3385794;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;GOLDMAN SACHS INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-770000;;0;;0;0;0;0;0;GSILGB2X;;
11156;10594Z8719429COLOUT;CHALLEN SOLIDITY & RETURN FUND MAML;16/06/2017;19/06/2017;;011156TP00369000;SWCC 4466627-3385793;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BNP PARIBAS LONDON BRANCH;;;0;EUR;0;0;0;0;0;0;-210000;;0;;0;0;0;0;0;BNPAGB22;;
19162;880Z8714486COLOUT;GLOBAL HIGH YIELD 12;16/06/2017;19/06/2017;;019162TP00015000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;CITIBANK NA;;;0;USD;0;0;0;0;0;0;-19940;;0;;0;0;0;0;0;CITIUS33;PRUIUS3F;
19162;880Z8714486COLOUT;GLOBAL HIGH YIELD 12;16/06/2017;19/06/2017;;019162TP00016000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;CITIBANK NA;;;0;USD;0;0;0;0;0;0;-60;;0;;0;0;0;0;0;CITIUS33;PRUIUS3F;
10340;1544Z8719429COLOUT;CHALLENGE INTL EQUITY MAML;19/06/2017;20/06/2017;;010340TP00709000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-250000;;0;;0;0;0;0;0;BOFAGB22;;
19541;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-GSI;20/06/2017;20/06/2017;;019541EE00029000;SWBC 4470753-3389813;EE;CASH DIRECT ENTRY;N;;GOLDMAN SACHS INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;450000;;0;;0;0;0;0;0;GSILGB2X;;
19643;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-MSI;20/06/2017;20/06/2017;;019643EE00012000;SWBC 4470384-3389816;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;110000;;0;;0;0;0;0;0;MSLNGB2X;;
19641;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-JPM;20/06/2017;20/06/2017;;019641EE00013000;SWBC 4470310-3389096;EE;CASH DIRECT ENTRY;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;260000;;0;;0;0;0;0;0;CHASGB2L;;
19544;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-MSI;20/06/2017;20/06/2017;;019544EE00008000;SWBC 4470408-3389814;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;300000;;0;;0;0;0;0;0;MSLNGB2X;;
19832;19048Z5908260COLIN;CHAL CYCLICAL MAML - COLLAT MSI;20/06/2017;20/06/2017;;019832EE00004000;SWBC 4470390-3389815;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;140000;;0;;0;0;0;0;0;MSLNGB2X;;
11156;10594Z8719429COLOUT;CHALLEN SOLIDITY & RETURN FUND MAML;20/06/2017;20/06/2017;;011156TP00372000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;140000;;0;;0;0;0;0;0;MSLNGB2X;;
19162;880Z8714486COLOUT;GLOBAL HIGH YIELD 12;23/05/2017;24/05/2017;;019162TP00018000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;CITIBANK NA;;;0;USD;0;0;0;0;0;0;280000;;0;;0;0;0;0;0;CITIUS33;PRUIUS3F;
11156;10594Z8719429COLOUT;CHALLEN SOLIDITY & RETURN FUND MAML;19/06/2017;20/06/2017;;011156TP00371000;SWCC 4469086-3387999;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BNP PARIBAS LONDON BRANCH;;;0;EUR;0;0;0;0;0;0;-670000;;0;;0;0;0;0;0;BNPAGB22;;
18008;17633Z5921873COLOUT;EQUILIBRIUM 1;20/06/2017;20/06/2017;;018008TP00138000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY CAPITAL SERVICES LLC;;;0;EUR;0;0;0;0;0;0;-170000;;0;;0;0;0;0;0;MSCSUS33;;
21502;#N/A;EQUILIBRIUM/18008/BARC/COL OTC;19/06/2017;19/06/2017;;021502SE00001000;TRANSACTION NUM GT5YZJJ3ZUNM8C;SE;CASH WITHDRAWAL;N;;BARCLAYS BANK PLC;;;0;EUR;0;0;0;0;0;0;-790000;;0;;0;0;0;0;0;BARCGB22;;
21502;#N/A;EQUILIBRIUM/18008/BARC/COL OTC;14/06/2017;14/06/2017;;021502EE00001000;TRANSACTION NUM GT5YZJJX8RZN6;EE;CASH DIRECT ENTRY;N;;BARCLAYS BANK PLC;;;0;EUR;0;0;0;0;0;0;810000;;0;;0;0;0;0;0;BARCGB22;;
19643;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-MSI;21/06/2017;21/06/2017;;019643EE00013000;SWBC 4472722-3391864;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;150000;;0;;0;0;0;0;0;MSLNGB2X;;
19066;18439Z5908260COLIN;US COUPON STRATEGY COLLECTIONCOLLATERAL A/C;21/06/2017;21/06/2017;;019066SE00011000;SWBC 4470637-3389921;SE;CASH WITHDRAWAL;N;;;;;0;EUR;0;0;0;0;0;0;-40000;;0;;0;0;0;0;0;;;
15221;15156Z5908260COLIN;COUPON STRAT COLLECTION COLLATERAL;21/06/2017;21/06/2017;;015221SE00038000;SWBC 4470661-3389923;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-1060000;;0;;0;0;0;0;0;FETALULL;;
16457;16330Z5908260COLIN;SOCIALLY RESPONSIBLE COLLECTION COL;21/06/2017;21/06/2017;;016457SE00004000;SWBC 4470633-3389920;SE;CASH WITHDRAWAL;N;;;;;0;EUR;0;0;0;0;0;0;-10000;;0;;0;0;0;0;0;;;
19542;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-JPM;21/06/2017;21/06/2017;;019542SE00017000;SWBC 4472599-3391407;SE;CASH WITHDRAWAL;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;-2890000;;0;;0;0;0;0;0;CHASGB2L;;
18008;17633Z5921873COLOUT;EQUILIBRIUM 1;21/06/2017;21/06/2017;;018008TP00139000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY CAPITAL SERVICES LLC;;;0;EUR;0;0;0;0;0;0;500000;;0;;0;0;0;0;0;MSCSUS33;;
11156;10594Z8719429COLOUT;CHALLEN SOLIDITY & RETURN FUND MAML;21/06/2017;21/06/2017;;011156TP00373000;SWCC 4472649-3391410;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-570000;;0;;0;0;0;0;0;MSLNGB2X;;
10348;570Z8719429COLOUT;CHALLENGE EUROPEAN EQUITY MAML;21/06/2017;21/06/2017;;010348TP00543000;SWCC 4470804-3390371;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-270000;;0;;0;0;0;0;0;MLILGB2A;;
10365;1295Z8719429COLOUT;CHALLENGE COUNTER CYCLICAL MAML;21/06/2017;21/06/2017;;010365TP00250000;SWCC 4470773-3390369;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-330000;;0;;0;0;0;0;0;BOFAUS3N;;
10362;1292Z8719429COLOUT;CHALLENGE CYCLICAL MAML;21/06/2017;21/06/2017;;010362TP00241000;SWCC 4470789-3390370;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-320000;;0;;0;0;0;0;0;BOFAUS3N;;
10360;578Z8719429COLOUT;CHALLENGE INT BOND MAML;21/06/2017;21/06/2017;;010360TP00194000;SWCC 4470812-3390372;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-270000;;0;;0;0;0;0;0;MLILGB2A;;
10355;569Z8719429COLOUT;CHALLENGE NORTH AMERICA EQUITY MAML;21/06/2017;21/06/2017;;010355TP00488000;SWCC 4470841-3390373;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-340000;;0;;0;0;0;0;0;BOFAGB22;;
1089;878Z8719429COLOUT;EMERGING MARKETS COLLECTION CASH;21/06/2017;21/06/2017;;001089TPA0350000;SWCC 4470749-3390367;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-310000;;0;;0;0;0;0;0;MLILGB2A;;
14814;14737Z8719429COLOUT;COUPON STRATEGY COLLECTION;21/06/2017;21/06/2017;;014814TP00801000;SWCC 4470745-3390366;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-840000;;0;;0;0;0;0;0;BOFAGB22;;
16250;16133Z8719429COLOUT;INFRASTRUCTURE OPP COLLECTION;21/06/2017;21/06/2017;;016250TP00410000;SWCC 4470762-3390368;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-250000;;0;;0;0;0;0;0;BOFAUS3N;;
14018;13883Z5970552COLOUT;MEDIO PIMCO INFLATION STRAT SLTN;21/06/2017;21/06/2017;;014018TP00615000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA N.A, CHARLOTTE NC;;;0;EUR;0;0;0;0;0;0;-300000;;0;;0;0;0;0;0;BOFAUS6SGDS;;
21235;#N/A;CHAL EURO INCOME MAML -COLLAT MS;22/06/2017;22/06/2017;;021235SE00001000;SWBC 4474965-3393782;SE;CASH WITHDRAWAL;N;;;;;0;EUR;0;0;0;0;0;0;-110000;;0;;0;0;0;0;0;;;
21234;#N/A;CHAL EUROPEAN BOND MAML-COLLAT-MS;22/06/2017;22/06/2017;;021234SE00001000;SWBC 4474962-3393783;SE;CASH WITHDRAWAL;N;;;;;0;EUR;0;0;0;0;0;0;-100000;;0;;0;0;0;0;0;;;
19544;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-MSI;22/06/2017;22/06/2017;;019544SE00009000;SWBC 4474955-3393784;SE;CASH WITHDRAWAL;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-990000;;0;;0;0;0;0;0;MSLNGB2X;;
20223;19054Z5908260COLIN;CHALLENGE EUROPEAN EQY COLLAT-MSI;21/06/2017;22/06/2017;;020223EE00001000;SWBC 4473808-3392743;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;150000;;0;;0;0;0;0;0;MSLNGB2X;;
19541;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-GSI;22/06/2017;23/06/2017;;019541SE00027000;SWVC 4475114-3394222;SE;CASH WITHDRAWAL;N;;GOLDMAN SACHS INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-570000;;0;;0;0;0;0;0;GSILGB2X;;
15223;19050Z5908260COLIN;CHALLENGE INTL EQUITY COLLATERAL;22/06/2017;23/06/2017;;015223SE00014000;SWBC 4475164-3394253;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-390000;;0;;0;0;0;0;0;FETALULL;;
15222;19051Z5908260COLIN;CHALLENGE INT INCOME FD COLLATERAL;22/06/2017;23/06/2017;;015222SE00024000;SWBC 4475169-3394261;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-440000;;0;;0;0;0;0;0;FETALULL;;
18077;17169Z5921873COLIN;EQUILIBRIUM/18008/MSTANLEY/COL OTC;22/06/2017;23/06/2017;;018077EE00127000;TRANSACTION NUMBER GT5ZAPJ48F4G0Y;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;233000;;0;;0;0;0;0;0;MSLNGB2X;;
15225;19053Z5908260COLIN;CHALLENGE NORTH AMERICA COLLATERAL;31/05/2017;31/05/2017;;010355TP00489000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;288.89;;0;;0;0;0;0;0;FETALULL;;
16457;16330Z5908260COLIN;SOCIALLY RESPONSIBLE COLLECTION COL;31/05/2017;31/05/2017;;016453TP00069000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;;;;0;EUR;0;0;0;0;0;0;271.88;;0;;0;0;0;0;0;;;
16264;16147Z5908260COLIN;CONV STRATEGY COLLECT COLLATERAL;31/05/2017;31/05/2017;;016249TP00415000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;2907.72;;0;;0;0;0;0;0;FETALULL;;
16265;16148Z5908260COLIN;INFRAST OPP COLLECTION COLLATERAL;31/05/2017;31/05/2017;;016250TP00411000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;1349.64;;0;;0;0;0;0;0;FETALULL;;
15363;15266Z5908260COLIN;MEDIO NEW OPPORT. COLLECTION COLL;31/05/2017;31/05/2017;;015089TP00222000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;585.44;;0;;0;0;0;0;0;FETALULL;;
15221;15156Z5908260COLIN;COUPON STRAT COLLECTION COLLATERAL;31/05/2017;31/05/2017;;014814TP00803000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;13192.05;;0;;0;0;0;0;0;FETALULL;;
15212;15168Z5908260COLIN;US COLLECTION COLLATERAL;31/05/2017;31/05/2017;;001088TPA0547000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;452.54;;0;;0;0;0;0;0;FETALULL;;
19162;880Z8714486COLOUT;GLOBAL HIGH YIELD 12;23/05/2017;24/05/2017;;019162TP00017000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;Y;;CITIBANK NA;;;0;USD;0;0;0;0;0;0;-280000;;0;;0;0;0;0;0;CITIUS33;PRUIUS3F;
14018;13883Z5970552COLOUT;MEDIO PIMCO INFLATION STRAT SLTN;22/06/2017;22/06/2017;;014018TP00616000;SWCC 000700700013021;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;GOLDMAN SACHS BANK USA;;;0;EUR;0;0;0;0;0;0;310000;;0;;0;0;0;0;0;GSCMUS33;;
15224;19052Z5908260COLIN;CHALLENGE INT BOND FD COLLATERAL;31/05/2017;31/05/2017;;010360TP00195000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;1537.78;;0;;0;0;0;0;0;FETALULL;;
15222;19051Z5908260COLIN;CHALLENGE INT INCOME FD COLLATERAL;31/05/2017;31/05/2017;;010361TP00156000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;1546.31;;0;;0;0;0;0;0;FETALULL;;
15209;15158Z5908260COLIN;PREMIUM COUPON COLLECTION COLATERAL;31/05/2017;31/05/2017;;012316TP00417000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;423.88;;0;;0;0;0;0;0;FETALULL;;
15211;15162Z5908260COLIN;EQUITY POWER COUPON COLLECT COLLAT;31/05/2017;31/05/2017;;002350TPA0627000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;616.86;;0;;0;0;0;0;0;FETALULL;;
15205;15117Z5950206COLIN;AGGRESSIVE PLUS FUND COLLATERAL;31/05/2017;31/05/2017;;004089TPA2697000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC IS LUXEMBOURG BANK SA;;;0;EUR;0;0;0;0;0;0;37.56;;0;;0;0;0;0;0;FETALULLISV;;
15210;15167Z5908260COLIN;GLOBAL HIGH YIELD COLLATERAL;31/05/2017;31/05/2017;;004191TPA1418000;;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;14849.77;;0;;0;0;0;0;0;FETALULL;;
